행정동_ID,행정동_명칭,월,버스_승객_수_18시,버스_승객_수_19시,퇴근_시간_버스_승객_수,퇴근_시간_평일_일평균_승객수
11140660,서교동,05,111224.0,90665.0,201889.0,8777.782608695652
11140680,합정동,05,12364.0,10532.0,22896.0,995.4782608695652
11140690,망원1동,05,8239.0,6876.0,15115.0,657.1739130434783
11140700,망원2동,05,7628.0,6072.0,13700.0,595.6521739130435
11140710,연남동,05,11570.0,9450.0,21020.0,913.9130434782609
11140720,성산1동,05,14342.0,9297.0,23639.0,1027.7826086956522
11140730,성산2동,05,17461.0,12135.0,29596.0,1286.7826086956522
11140740,상암동,05,76757.0,48350.0,125107.0,5439.434782608696
11140750,도화동,05,15343.0,11485.0,26828.0,1166.4347826086957
11140760,서강동,05,10047.0,7577.0,17624.0,766.2608695652174
11140770,공덕동,05,24034.0,16331.0,40365.0,1755.0
11140780,아현동,05,21699.0,14203.0,35902.0,1560.9565217391305
11150510,목1동,05,48331.0,37488.0,85819.0,3731.2608695652175
11150520,목2동,05,11198.0,9286.0,20484.0,890.6086956521739
11150530,목3동,05,14630.0,9638.0,24268.0,1055.1304347826087
11150540,목4동,05,10392.0,7638.0,18030.0,783.9130434782609
11150570,신월1동,05,5690.0,3692.0,9382.0,407.9130434782609
11150580,신월2동,05,12337.0,9680.0,22017.0,957.2608695652174
11150590,신월3동,05,5869.0,3618.0,9487.0,412.4782608695652
11150600,신월4동,05,7397.0,5376.0,12773.0,555.3478260869565
11150610,신월5동,05,5023.0,3938.0,8961.0,389.60869565217394
11150620,신월6동,05,6367.0,4114.0,10481.0,455.69565217391306
11150630,신월7동,05,6267.0,4847.0,11114.0,483.2173913043478
11150640,신정1동,05,10260.0,6796.0,17056.0,741.5652173913044
11150650,신정2동,05,4492.0,2950.0,7442.0,323.5652173913044
11150660,신정3동,05,24574.0,16847.0,41421.0,1800.9130434782608
11150690,신정6동,05,9839.0,6634.0,16473.0,716.2173913043479
11150700,신정7동,05,7029.0,4982.0,12011.0,522.2173913043479
11150710,목5동,05,20511.0,14878.0,35389.0,1538.6521739130435
11150720,신정4동,05,36968.0,29781.0,66749.0,2902.1304347826085
11160510,염창동,05,27657.0,21327.0,48984.0,2129.7391304347825
11160520,등촌1동,05,18487.0,11284.0,29771.0,1294.391304347826
11160530,등촌2동,05,12883.0,8239.0,21122.0,918.3478260869565
11160540,등촌3동,05,24808.0,18472.0,43280.0,1881.7391304347825
11160550,화곡본동,05,14309.0,12016.0,26325.0,1144.5652173913043
11160570,화곡2동,05,4944.0,3610.0,8554.0,371.9130434782609
11160580,화곡3동,05,8429.0,8207.0,16636.0,723.304347826087
11160590,화곡4동,05,6311.0,5051.0,11362.0,494.0
11160610,화곡6동,05,26635.0,13544.0,40179.0,1746.9130434782608
11160630,화곡8동,05,15877.0,14202.0,30079.0,1307.7826086956522
11160640,가양1동,05,32680.0,21253.0,53933.0,2344.913043478261
11160650,가양2동,05,4116.0,2405.0,6521.0,283.5217391304348
11160660,가양3동,05,4247.0,1893.0,6140.0,266.95652173913044
11160670,발산1동,05,17076.0,12334.0,29410.0,1278.695652173913
11160690,공항동,05,12549.0,8523.0,21072.0,916.1739130434783
11160700,방화1동,05,10015.0,7210.0,17225.0,748.9130434782609
11160710,방화2동,05,7658.0,5672.0,13330.0,579.5652173913044
11160720,방화3동,05,2033.0,1410.0,3443.0,149.69565217391303
11160730,화곡1동,05,29651.0,24406.0,54057.0,2350.304347826087
11160740,우장산동,05,19064.0,15292.0,34356.0,1493.7391304347825
11170510,신도림동,05,31270.0,27509.0,58779.0,2555.608695652174
11170520,구로1동,05,4543.0,3110.0,7653.0,332.7391304347826
11170540,구로3동,05,49607.0,36448.0,86055.0,3741.521739130435
11170550,구로4동,05,13051.0,9687.0,22738.0,988.6086956521739
11170560,구로5동,05,31954.0,23954.0,55908.0,2430.782608695652
11170610,고척1동,05,19218.0,12735.0,31953.0,1389.2608695652175
11170620,고척2동,05,11453.0,8788.0,20241.0,880.0434782608696
11170640,개봉2동,05,19923.0,16203.0,36126.0,1570.695652173913
11170650,개봉3동,05,4539.0,3134.0,7673.0,333.60869565217394
11170670,오류1동,05,11396.0,9711.0,21107.0,917.695652173913
11170690,수궁동,05,25697.0,20716.0,46413.0,2017.9565217391305
11170700,가리봉동,05,15079.0,9817.0,24896.0,1082.4347826086957
11170710,구로2동,05,41417.0,24217.0,65634.0,2853.6521739130435
11170720,개봉1동,05,32325.0,26223.0,58548.0,2545.5652173913045
11170730,오류2동,05,16018.0,13266.0,29284.0,1273.2173913043478
11180510,가산동,05,81550.0,53550.0,135100.0,5873.913043478261
11180520,독산1동,05,33296.0,23385.0,56681.0,2464.391304347826
11180530,독산2동,05,13148.0,9413.0,22561.0,980.9130434782609
11180540,독산3동,05,22207.0,17888.0,40095.0,1743.2608695652175
11180550,독산4동,05,20798.0,14451.0,35249.0,1532.5652173913043
11180570,시흥1동,05,33230.0,24780.0,58010.0,2522.1739130434785
11180580,시흥2동,05,6738.0,4907.0,11645.0,506.30434782608694
11180590,시흥3동,05,6611.0,3630.0,10241.0,445.2608695652174
11180600,시흥4동,05,6835.0,5501.0,12336.0,536.3478260869565
11180610,시흥5동,05,13831.0,10630.0,24461.0,1063.5217391304348
11190540,여의동,05,159267.0,85891.0,245158.0,10659.04347826087
11190550,당산1동,05,23618.0,12504.0,36122.0,1570.5217391304348
11190560,당산2동,05,42948.0,32056.0,75004.0,3261.0434782608695
11190610,양평1동,05,12856.0,7080.0,19936.0,866.7826086956521
11190620,양평2동,05,24065.0,13828.0,37893.0,1647.5217391304348
11190630,신길1동,05,12151.0,8476.0,20627.0,896.8260869565217
11190650,신길3동,05,7797.0,5391.0,13188.0,573.3913043478261
11190660,신길4동,05,4298.0,2920.0,7218.0,313.82608695652175
11190670,신길5동,05,6878.0,5066.0,11944.0,519.304347826087
11190680,신길6동,05,14442.0,9564.0,24006.0,1043.7391304347825
11190690,신길7동,05,11288.0,7897.0,19185.0,834.1304347826087
11190700,대림1동,05,7436.0,4903.0,12339.0,536.4782608695652
11190710,대림2동,05,10646.0,7778.0,18424.0,801.0434782608696
11190720,대림3동,05,10651.0,6290.0,16941.0,736.5652173913044
11190730,영등포본동,05,12665.0,8333.0,20998.0,912.9565217391304
11190740,영등포동,05,78813.0,52814.0,131627.0,5722.913043478261
11190750,도림동,05,5660.0,3598.0,9258.0,402.5217391304348
11190760,문래동,05,33594.0,16717.0,50311.0,2187.4347826086955
11200520,노량진2동,05,30817.0,21287.0,52104.0,2265.391304347826
11200530,상도1동,05,59926.0,43638.0,103564.0,4502.782608695652
11200540,상도2동,05,18027.0,14034.0,32061.0,1393.9565217391305
11200550,상도3동,05,11036.0,9296.0,20332.0,884.0
11200560,상도4동,05,7453.0,5349.0,12802.0,556.6086956521739
11200630,사당1동,05,15890.0,13251.0,29141.0,1267.0
11200650,사당3동,05,9854.0,7574.0,17428.0,757.7391304347826
11200660,사당4동,05,1234.0,766.0,2000.0,86.95652173913044
11200670,사당5동,05,5079.0,3402.0,8481.0,368.7391304347826
11200680,대방동,05,33069.0,22340.0,55409.0,2409.086956521739
11200690,신대방1동,05,8133.0,5405.0,13538.0,588.6086956521739
11200700,신대방2동,05,17687.0,11075.0,28762.0,1250.5217391304348
11200710,흑석동,05,34545.0,25782.0,60327.0,2622.913043478261
11200720,노량진1동,05,56876.0,41510.0,98386.0,4277.652173913043
11200730,사당2동,05,27438.0,22561.0,49999.0,2173.8695652173915
11210520,보라매동,05,13201.0,8324.0,21525.0,935.8695652173913
11210540,청림동,05,4146.0,2936.0,7082.0,307.9130434782609
11210570,행운동,05,30968.0,26043.0,57011.0,2478.7391304347825
11210580,낙성대동,05,27712.0,21360.0,49072.0,2133.5652173913045
11210610,중앙동,05,15001.0,12589.0,27590.0,1199.5652173913043
11210620,인헌동,05,10609.0,9067.0,19676.0,855.4782608695652
11210630,남현동,05,10750.0,8612.0,19362.0,841.8260869565217
11210640,서원동,05,44703.0,40950.0,85653.0,3724.0434782608695
11210650,신원동,05,3747.0,2880.0,6627.0,288.1304347826087
11210660,서림동,05,8427.0,6612.0,15039.0,653.8695652173913
11210680,신사동,05,7227.0,5733.0,12960.0,563.4782608695652
11210690,신림동,05,43666.0,37872.0,81538.0,3545.1304347826085
11210710,난향동,05,6038.0,4404.0,10442.0,454.0
11210720,조원동,05,62515.0,54237.0,116752.0,5076.173913043478
11210730,대학동,05,60239.0,40163.0,100402.0,4365.304347826087
11210780,은천동,05,24895.0,20549.0,45444.0,1975.8260869565217
11210790,성현동,05,10617.0,7859.0,18476.0,803.304347826087
11210800,청룡동,05,27409.0,23393.0,50802.0,2208.782608695652
11210810,난곡동,05,10182.0,7250.0,17432.0,757.9130434782609
11210820,삼성동,05,14046.0,10529.0,24575.0,1068.4782608695652
11210830,미성동,05,20563.0,16155.0,36718.0,1596.4347826086957
11220510,서초1동,05,20727.0,11775.0,32502.0,1413.1304347826087
11220520,서초2동,05,42092.0,27850.0,69942.0,3040.9565217391305
11220530,서초3동,05,53493.0,29829.0,83322.0,3622.695652173913
11220540,서초4동,05,20953.0,17049.0,38002.0,1652.2608695652175
11220550,잠원동,05,17713.0,11826.0,29539.0,1284.304347826087
11220560,반포본동,05,2987.0,2013.0,5000.0,217.3913043478261
11220570,반포1동,05,18071.0,13246.0,31317.0,1361.608695652174
11220580,반포2동,05,11766.0,9112.0,20878.0,907.7391304347826
11220590,반포3동,05,26635.0,24308.0,50943.0,2214.913043478261
11220600,반포4동,05,29811.0,22455.0,52266.0,2272.4347826086955
11220610,방배본동,05,15116.0,9036.0,24152.0,1050.0869565217392
11220620,방배1동,05,16373.0,10549.0,26922.0,1170.5217391304348
11220630,방배2동,05,14423.0,10780.0,25203.0,1095.7826086956522
11220640,방배3동,05,17809.0,9854.0,27663.0,1202.7391304347825
11220650,방배4동,05,16189.0,11960.0,28149.0,1223.8695652173913
11220660,양재1동,05,70302.0,45148.0,115450.0,5019.565217391304
11220670,양재2동,05,44665.0,23328.0,67993.0,2956.217391304348
11220680,내곡동,05,19414.0,7856.0,27270.0,1185.6521739130435
11230510,신사동,05,27105.0,21460.0,48565.0,2111.521739130435
11230520,논현1동,05,36188.0,26601.0,62789.0,2729.9565217391305
11230530,논현2동,05,29725.0,21981.0,51706.0,2248.086956521739
11230580,삼성1동,05,49800.0,29815.0,79615.0,3461.521739130435
11230590,삼성2동,05,24981.0,16088.0,41069.0,1785.608695652174
11230600,대치1동,05,24783.0,22484.0,47267.0,2055.086956521739
11230630,대치4동,05,17203.0,14995.0,32198.0,1399.9130434782608
11230640,역삼1동,05,90784.0,61786.0,152570.0,6633.478260869565
11230650,역삼2동,05,37944.0,23792.0,61736.0,2684.1739130434785
11230660,도곡1동,05,27233.0,15664.0,42897.0,1865.0869565217392
11230670,도곡2동,05,18676.0,14309.0,32985.0,1434.1304347826087
11230680,개포1동,05,7889.0,5410.0,13299.0,578.2173913043479
11230710,개포4동,05,12448.0,7093.0,19541.0,849.6086956521739
11230720,일원본동,05,12055.0,8735.0,20790.0,903.9130434782609
11230730,일원1동,05,4352.0,2972.0,7324.0,318.4347826086956
11230750,수서동,05,37656.0,31397.0,69053.0,3002.304347826087
11230760,세곡동,05,24012.0,13830.0,37842.0,1645.304347826087
11230770,압구정동,05,48216.0,36758.0,84974.0,3694.521739130435
11230780,청담동,05,45861.0,29917.0,75778.0,3294.695652173913
11230790,대치2동,05,47230.0,26675.0,73905.0,3213.2608695652175
11230800,개포2동,05,12365.0,9132.0,21497.0,934.6521739130435
11240510,풍납1동,05,4526.0,3878.0,8404.0,365.39130434782606
11240520,풍납2동,05,10766.0,6035.0,16801.0,730.4782608695652
11240530,거여1동,05,6055.0,4977.0,11032.0,479.6521739130435
11240540,거여2동,05,5647.0,5176.0,10823.0,470.5652173913044
11240550,마천1동,05,3560.0,2668.0,6228.0,270.7826086956522
11240560,마천2동,05,8135.0,5665.0,13800.0,600.0
11240570,방이1동,05,5459.0,3848.0,9307.0,404.6521739130435
11240580,방이2동,05,11905.0,7590.0,19495.0,847.6086956521739
11240590,오륜동,05,11753.0,8652.0,20405.0,887.1739130434783
11240600,오금동,05,19091.0,11595.0,30686.0,1334.1739130434783
11240610,송파1동,05,14734.0,10760.0,25494.0,1108.4347826086957
11240620,송파2동,05,3690.0,2435.0,6125.0,266.30434782608694
11240630,석촌동,05,20202.0,16186.0,36388.0,1582.0869565217392
11240640,삼전동,05,11540.0,7930.0,19470.0,846.5217391304348
11240650,가락본동,05,20751.0,13409.0,34160.0,1485.2173913043478
11240660,가락1동,05,12203.0,8653.0,20856.0,906.7826086956521
11240670,가락2동,05,11603.0,8396.0,19999.0,869.5217391304348
11240680,문정1동,05,9575.0,5688.0,15263.0,663.6086956521739
11240690,문정2동,05,27978.0,15775.0,43753.0,1902.304347826087
11240710,잠실본동,05,18758.0,14822.0,33580.0,1460.0
11240750,잠실4동,05,3627.0,2202.0,5829.0,253.43478260869566
11240770,잠실6동,05,39000.0,31954.0,70954.0,3084.9565217391305
11240780,잠실7동,05,9782.0,7259.0,17041.0,740.9130434782609
11240790,잠실2동,05,5546.0,3555.0,9101.0,395.69565217391306
11240800,잠실3동,05,40756.0,32605.0,73361.0,3189.608695652174
11240810,장지동,05,19931.0,12688.0,32619.0,1418.2173913043478
11240820,위례동,05,21922.0,16272.0,38194.0,1660.608695652174
11250530,명일1동,05,11260.0,9880.0,21140.0,919.1304347826087
11250540,명일2동,05,6879.0,5093.0,11972.0,520.5217391304348
11250550,강일동,05,17909.0,14001.0,31910.0,1387.391304347826
11250560,고덕2동,05,10589.0,6480.0,17069.0,742.1304347826087
11250580,암사2동,05,2159.0,1987.0,4146.0,180.2608695652174
11250590,암사3동,05,3772.0,2405.0,6177.0,268.5652173913044
11250610,천호1동,05,5001.0,3969.0,8970.0,390.0
11250630,천호3동,05,7119.0,5563.0,12682.0,551.3913043478261
11250650,성내1동,05,12869.0,7630.0,20499.0,891.2608695652174
11250660,성내2동,05,11618.0,9477.0,21095.0,917.1739130434783
11250670,성내3동,05,8742.0,5971.0,14713.0,639.695652173913
11250700,둔촌1동,05,3007.0,2068.0,5075.0,220.65217391304347
11250710,둔촌2동,05,16895.0,14135.0,31030.0,1349.1304347826087
11250720,암사1동,05,4526.0,3588.0,8114.0,352.7826086956522
11250730,천호2동,05,21993.0,19231.0,41224.0,1792.3478260869565
11250740,길동,05,14789.0,9905.0,24694.0,1073.6521739130435
11250760,상일1동,05,0.0,0.0,0.0,0.0
11250770,상일2동,05,294.0,165.0,459.0,19.956521739130434
